Ticker.Symbol,Period.Ending,Total.Current.Assets,Total.Current.Liabilities,Total.Assets,Total.Liabilities,Total.Equity,Net.Income,Total.Revenue,Gross.Profit,Operating.Income,Cost.of.Revenue,Inventory,Cash.and.Cash.Equivalents,Capital.Expenditures,Earnings.Per.Share,Interest.Expense,current_ratio,quick_ratio,cash_ratio,debt_equity,debt_ratio,net_margin,gross_margin,operating_margin,roa,roe,interest_coverage,asset_turnover,inventory_turnover,investable
CVX,2012-12-31,55720000000,34212000000,232982000000,96458000000,136524000000,26179000000,230590000000,67254000000,35013000000,163336000000,6144000000,20939000000,-30938000000,13.42,0,1.628668303519233,1.449082193382439,0.6120367122647025,0.7065277899856436,0.41401481659527345,0.11353050869508652,0.2916605230062015,0.15184092978880265,0.11236490372646814,0.19175383082827926,Inf,0.9897331124292864,26.584635416666668,1
CVX,2013-12-31,50250000000,33018000000,253753000000,104640000000,149113000000,21423000000,220156000000,60833000000,27213000000,159323000000,6380000000,16245000000,-37985000000,11.18,0,1.5218971470107214,1.3286692107335394,0.4920043612574959,0.701749679773058,0.4123695089319141,0.09730827231599411,0.27631770199313216,0.1236078053743709,0.08442461763998849,0.14366956603381328,Inf,0.8675995948816368,24.972257053291536,1
CVX,2014-12-31,42232000000,31926000000,266026000000,110998000000,155028000000,19241000000,200494000000,55538000000,19726000000,144956000000,6505000000,12785000000,-35407000000,10.21,0,1.322808995802794,1.1190565683142266,0.40045730752364844,0.7159867894831902,0.4172449309465992,0.09596795914092192,0.2770057956846589,0.09838698414915159,0.07232751685925436,0.1241130634466032,Inf,0.753663175779811,22.28378170637971,1
CVX,2015-12-31,35347000000,26464000000,266103000000,113387000000,152716000000,4587000000,129925000000,37140000000,-3710000000,92785000000,6334000000,11022000000,-29504000000,2.46,0,1.3356635429262393,1.0963195284159613,0.41649032648125756,0.7424696822860735,0.42610192293961363,0.03530498364441024,0.28585722532230134,-0.028554935539734462,0.017237686159118838,0.03003614552502685,-Inf,0.4882507901075899,14.648721187243448,0
CXO,2012-12-31,458882000,740086000,8589437000,5123241000,3466196000,431689000,1819814000,1476071000,850563000,343743000,0,2880000,-2773871000,4.18,182705000,0.6200387522531166,0.6200387522531166,0.0038914396435008906,1.478058655655941,0.5964583010504647,0.23721600119572658,0.8111109157309483,0.4673900739306325,0.050258125183291986,0.12454258212749654,4.655389836074546,0.2118665053367293,Inf,1
CXO,2013-12-31,520875000,756868000,9591164000,5833215000,3757949000,251003000,2319919000,1864483000,617437000,455436000,0,21000,-1879670000,2.39,218581000,0.6881979420453764,0.6881979420453764,2.7745921349561616e-5,1.5522336785304962,0.6081863473505406,0.10819472576413228,0.8036845251924744,0.26614593009497317,0.02617023335228133,0.06679255093669446,2.824751465131919,0.241880860341873,Inf,0
CXO,2014-12-31,1188396000,1264627000,11751780000,6470992000,5280788000,538175000,2660147000,2121773000,1089745000,538374000,0,21000,-2589234000,4.89,216661000,0.9397205658269198,0.9397205658269198,1.660568689423838e-5,1.2253837874196047,0.5506393074070481,0.2023102482682348,0.7976149438358106,0.4096559325480885,0.04579519017544576,0.10191187375823457,5.02972385431619,0.22636119804829566,Inf,1
CXO,2015-12-31,1314550000,596420000,12641876000,5699325000,6942551000,65900000,1803573000,1262214000,381003000,541359000,0,228550000,-2511403000,0.54,215384000,2.204067603366755,2.204067603366755,0.38320311190100936,0.820926630571385,0.4508290541688591,0.03653858202578992,0.6998408159802791,0.2112490040602737,0.005212833918003942,0.00949218810203915,1.768947554135869,0.14266656309554057,Inf,0
D,2012-12-31,5140000000,7763000000,46838000000,36270000000,10568000000,302000000,12835000000,4535000000,2858000000,8300000000,1259000000,460000000,-4145000000,0.53,816000000,0.6621151616643051,0.4999355919103439,0.059255442483575935,3.4320590461771388,0.7743712370297622,0.023529411764705882,0.35333073626801714,0.2226723802103623,0.006447756095478031,0.02857683573050719,3.502450980392157,0.27402963405781633,6.59253375694996,0
D,2013-12-31,5940000000,6994000000,50096000000,38454000000,11642000000,1697000000,13120000000,5087000000,3316000000,8033000000,1176000000,936000000,-4065000000,2.93,877000000,0.8492993994852731,0.6811552759508149,0.13382899628252787,3.3030407146538394,0.7676061961034814,0.12934451219512194,0.3877286585365854,0.2527439024390244,0.033874960076652826,0.14576533241711045,3.781071835803877,0.2618971574576813,6.83078231292517,0
D,2014-12-31,5615000000,7198000000,54327000000,42772000000,11555000000,1310000000,12436000000,4555000000,2721000000,7881000000,1410000000,605000000,-5345000000,2.25,1193000000,0.7800777993887191,0.5841900527924423,0.08405112531258684,3.701601038511467,0.7873064958492094,0.10533933740752653,0.3662753296880026,0.2188002573174654,0.024113240193642204,0.11337083513630462,2.280804694048617,0.22891011835735453,5.589361702127659,0
D,2015-12-31,4191000000,8120000000,58797000000,46133000000,12664000000,1899000000,11683000000,5482000000,3536000000,6201000000,1348000000,623000000,-5575000000,3.21,904000000,0.5161330049261084,0.3501231527093596,0.07672413793103448,3.6428458622867974,0.7846148613024474,0.1625438671574082,0.46922879397415046,0.3026619875032098,0.03229756620235726,0.14995262160454834,3.911504424778761,0.19870061397690358,4.600148367952523,0
DAL,2013-12-31,9651000000,14152000000,52252000000,40609000000,11643000000,10540000000,37773000000,16809000000,3400000000,20964000000,1063000000,3429000000,-2521000000,12.41,852000000,0.6819530808366309,0.606840022611645,0.24229790842283777,3.4878467748861977,0.7771759932634158,0.279035289757234,0.44500039710904615,0.09001138379265614,0.2017147668988747,0.905264966074036,3.9906103286384975,0.722900558830284,19.72154280338664,0
DAL,2014-12-31,9158000000,16847000000,54005000000,45192000000,8813000000,659000000,40362000000,17395000000,2206000000,22967000000,852000000,3166000000,-2249000000,0.79,650000000,0.5435982667537247,0.4930254644743871,0.18792663382204547,5.127879269261318,0.8368114063512637,0.01632723849165056,0.4309746791536594,0.05465536891135226,0.012202573835755948,0.07477589923975944,3.393846153846154,0.7473752430330525,26.956572769953052,0
DAL,2015-12-31,9056000000,17526000000,53134000000,42284000000,10850000000,4526000000,40704000000,23608000000,7802000000,17096000000,697000000,3959000000,-2945000000,5.68,481000000,0.5167180189432843,0.4769485336072121,0.22589295903229487,3.8971428571428572,0.7957992998833139,0.11119300314465409,0.5799921383647799,0.19167649371069181,0.08518086347724621,0.41714285714285715,16.22037422037422,0.7660631610644785,24.527977044476327,0
DAL,2016-12-31,7451000000,15239000000,51261000000,38974000000,12287000000,4373000000,39639000000,23699000000,6952000000,15940000000,891000000,3155000000,-3391000000,NA,388000000,0.4889428440186364,0.43047444058009054,0.20703458232167465,3.1719703751932937,0.7603051052457034,0.11032064381038875,0.5978707838240117,0.17538283004112112,0.08530851914710989,0.3559046146333523,17.917525773195877,0.7732779305905074,17.89001122334456,0
DD,2013-12-31,24384000000,13367000000,51499000000,35270000000,16229000000,4848000000,28998000000,11356000000,2755000000,17642000000,8042000000,8941000000,-1882000000,5.22,448000000,1.8241939103762999,1.2225630283534077,0.6688860626917035,2.1732700720931666,0.6848676673333463,0.16718394372025658,0.39161321470446236,0.09500655217601214,0.09413775024757762,0.29872450551481916,6.149553571428571,0.5630788947358201,2.1937329022631187,0
DD,2014-12-31,26082000000,13805000000,50490000000,37170000000,13320000000,3625000000,28406000000,11383000000,3889000000,17023000000,6787000000,6910000000,-2020000000,3.95,377000000,1.8893154654110829,1.3976819992756249,0.5005432814197754,2.7905405405405403,0.7361853832442068,0.1276138843906217,0.4007251989016405,0.13690769555727664,0.07179639532580709,0.27214714714714716,10.315649867374006,0.5626064567241038,2.5081773979667012,0
DD,2015-12-31,17387000000,10316000000,41166000000,31173000000,9993000000,1953000000,25130000000,10018000000,3046000000,15112000000,6140000000,5300000000,-1629000000,2.17,342000000,1.6854400930593254,1.090248158200853,0.5137650252035673,3.119483638546983,0.7572511295729486,0.0777158774373259,0.3986470354158376,0.12120970951054516,0.04744206383909051,0.19543680576403483,8.90643274853801,0.6104552300442112,2.4612377850162868,0
DD,2016-12-31,17117000000,8897000000,39964000000,29966000000,9998000000,2513000000,24594000000,10125000000,3479000000,14469000000,5673000000,4605000000,-1019000000,NA,370000000,1.9239069349218838,1.2862762729009778,0.5175901989434641,2.9971994398879778,0.7498248423581223,0.10217939334797105,0.41168577701878506,0.14145726599983735,0.06288159343409068,0.2513502700540108,9.402702702702703,0.6154038634771294,2.550502379693284,0
DE,2013-10-31,45102700000,22138800000,59521300000,49255500000,10265800000,3537300000,37795400000,12128100000,6224700000,25667300000,4934700000,3504000000,-2375300000,9.18,741300000,2.037269409362748,1.8143711492944514,0.15827416120114912,4.798018663913187,0.8275272885504853,0.09359075443043334,0.3208882562428232,0.16469464538012563,0.05942914553277566,0.34457129497944633,8.397005261027925,0.6349894911569471,5.201390155429915,0
DE,2014-10-31,46044400000,21393700000,61336400000,52273800000,9062600000,3161700000,36066900000,11291100000,5461400000,24775800000,4209700000,3787000000,-2659300000,8.71,664000000,2.1522410803180376,1.9554681985818254,0.17701472863506545,5.768079800498753,0.8522476050110538,0.08766209460752103,0.3130598970246958,0.1514241589934261,0.05154687917778024,0.34887339174188425,8.225,0.5880178817146099,5.885407511224078,0
DE,2015-10-31,42135800000,20569500000,57947600000,51204200000,6743400000,1940000000,28862800000,8719600000,3460100000,20143200000,3817000000,4162200000,-2826100000,NA,680000000,2.048460098689808,1.8628940907654536,0.2023481368044921,7.593231900821544,0.8836293478936142,0.06721454605928738,0.3021051318652383,0.11988095403079396,0.03347852197502571,0.28768870302814603,5.088382352941177,0.49808447631998565,5.277233429394813,0
DE,2016-10-31,41004900000,19402400000,57981400000,51461400000,6520000000,1523900000,26644000000,8395100000,2987700000,18248900000,3340500000,4335800000,-2955100000,0.91,763700000,2.1133931884715293,1.9412237661320249,0.22346719993402878,7.892852760736196,0.8875501453914532,0.057194865635790425,0.31508407146074163,0.11213406395436121,0.02628256647821543,0.23372699386503068,3.9121382741914363,0.4595266757960311,5.462924711869481,0
DG,2013-02-01,2677113000,1738547000,10367682000,5382352000,4985330000,952662000,16022128000,5085401000,1655276000,10936727000,2397175000,140809000,-571596000,2.87,127926000,1.539856558378922,0.161018367636883,0.08099234590724323,1.079638058062355,0.5191470957539014,0.05945914300522378,0.3173986002358738,0.10331186968422672,0.09188765627649459,0.19109306705875037,12.939324296859121,1.5453915349641318,4.562339837517078,1
DG,2014-01-31,3205607000,1811971000,10867524000,5465331000,5402193000,1025116000,17504167000,5435742000,1736185000,12068425000,2552993000,505566000,-538444000,3.17,88984000,1.7691270997162758,0.36016801593402986,0.2790143992370739,1.0116874758084355,0.5029048935157631,0.058564112191114265,0.31053988458862397,0.09918695359796327,0.09432838611628555,0.18975923296335395,19.51120426144026,1.6106858379148736,4.7271672895303665,1
DG,2015-01-30,3532609000,1962472000,11208642000,5498604000,5710038000,1065345000,18909588000,5802507000,1769093000,13107081000,2782521000,579823000,-373967000,3.5,88232000,1.8000812240888022,0.3822158991312997,0.29545542560607235,0.9629715248830218,0.49056825974101054,0.05633887951445584,0.3068552842082017,0.09355534345856716,0.09504675053409682,0.18657406483109218,20.050469217517453,1.687054328258499,4.710505688905852,1
DG,2016-01-29,3432410000,1995596000,11257885000,5880009000,5377876000,1165080000,20368562000,6306091000,1940294000,14062471000,3074153000,157947000,-504806000,3.96,86944000,1.719992423316142,0.17952381143277496,0.07914778341908883,1.0933701334876447,0.5223013914247658,0.05719991426002484,0.30959922453043076,0.09525925296051828,0.10349013158333026,0.21664315056724998,22.316594589620905,1.809270746681104,4.574421312146793,1
DGX,2012-12-31,1561000000,1048000000,9284000000,5121000000,4163000000,556000000,7383000000,3018000000,1201000000,4365000000,93000000,296000000,-182000000,3.49,165000000,1.4895038167938932,1.400763358778626,0.2824427480916031,1.23012250780687,0.5515941404566997,0.07530814032236219,0.4087769199512393,0.16267100094812406,0.05988797931925894,0.13355753062695172,7.278787878787878,0.7952391210685049,46.935483870967744,1
DGX,2013-12-31,1383000000,1132000000,8948000000,5000000000,3948000000,849000000,7146000000,2820000000,1475000000,4326000000,91000000,187000000,-231000000,5.58,159000000,1.221731448763251,1.1413427561837455,0.16519434628975266,1.2664640324214793,0.5587840858292356,0.11880772460117549,0.39462636439966414,0.20640917996081723,0.0948815377738042,0.21504559270516718,9.2767295597484285,0.7986142154671435,47.53846153846154,1
DGX,2014-12-31,1603000000,1709000000,9857000000,5556000000,4301000000,556000000,7435000000,2798000000,983000000,4637000000,110000000,192000000,-308000000,3.83,164000000,0.9379754242246928,0.8736102984201287,0.11234640140433001,1.2917926063706116,0.5636603429035203,0.07478143913920646,0.3763281775386685,0.13221250840618695,0.056406614588617225,0.12927226226458963,5.9939024390243905,0.754286294004261,42.154545454545456,1
DGX,2015-12-31,1501000000,1173000000,9962000000,5278000000,4684000000,709000000,7493000000,2836000000,1399000000,4657000000,84000000,133000000,-263000000,4.92,153000000,1.2796248934356351,1.2080136402387043,0.113384484228474,1.1268146883005978,0.5298132905039149,0.09462164687041238,0.37848658748164954,0.18670759375417056,0.07117044770126481,0.1513663535439795,9.143790849673202,0.7521582011644248,55.44047619047619,1
DHR,2012-12-31,7587800000,4206100000,32941000000,13924500000,19016500000,2392200000,18260400000,9414300000,3165100000,8846100000,1813400000,1678700000,-458300000,3.45,157500000,1.8039989539002876,1.3728632224626138,0.3991108152445258,0.7322325349038993,0.4227103002337513,0.13100479726621542,0.5155582572123283,0.17333136185406672,0.07262074618256883,0.12579601924644387,20.095873015873014,0.554336541088613,4.878184625565236,1
DHR,2013-12-31,9113700000,4527400000,34672200000,12286900000,22385300000,2695000000,18283100000,9342000000,3120500000,8941100000,1783500000,3115200000,-538100000,3.87,141200000,2.0130096744268235,1.6190749657640147,0.6880770420108672,0.5488825255859873,0.35437324427062605,0.14740388664941942,0.510963676838173,0.17067674519091403,0.0777279780342753,0.12039150692642046,22.09985835694051,0.5273129481255876,5.013232408186151,1
DHR,2014-12-31,9431300000,5396400000,36991700000,13613600000,23378100000,2598400000,19154000000,9892600000,3346600000,9261400000,1782800000,3005600000,-580600000,3.7,119100000,1.7477021718182493,1.4173337780742716,0.5569639018604996,0.5823227721671137,0.3680176904548858,0.13565834812571786,0.5164769760885455,0.17472068497441787,0.07024278419212959,0.1111467570076268,28.099076406381194,0.5177918289778518,5.194862014808167,1
DHR,2015-12-31,7836700000,6170400000,48222200000,24531900000,23690300000,3357400000,20563100000,10762500000,3469100000,9800600000,2095400000,790800000,-633000000,4.81,162800000,1.2700473227019318,0.9304583171269286,0.12816024893037728,1.0355250883272902,0.5087262713024292,0.1632730473518098,0.5233889831786064,0.16870510769290623,0.06962353438872552,0.14172045098626865,21.30896805896806,0.4264239292276172,4.677197671089052,1
DIS,2013-09-28,14109000000,11704000000,81241000000,35812000000,45429000000,6136000000,45041000000,20007000000,9236000000,25034000000,1487000000,3931000000,-2796000000,3.42,0,1.2054853041695146,1.0784347231715652,0.3358680792891319,0.7883070285500451,0.440811905318743,0.13623143358273573,0.4441952887369286,0.20505761417375282,0.07552836621902734,0.13506790816438838,Inf,0.5544121810415923,16.83523873570948,1
DIS,2014-09-27,15169000000,13292000000,84141000000,39183000000,44958000000,7501000000,48813000000,22393000000,11400000000,26420000000,1574000000,3421000000,-3311000000,4.31,0,1.1412127595546193,1.0227956665663558,0.25737285585314473,0.8715467769918591,0.4656826042000927,0.15366808022453035,0.45875074263003707,0.23354434269559338,0.08914797779917044,0.16684461052537924,Inf,0.5801333475951083,16.78526048284625,1
DIS,2015-10-03,16758000000,16334000000,88182000000,43657000000,44525000000,8382000000,52465000000,24101000000,13171000000,28364000000,1571000000,4269000000,-4265000000,4.95,0,1.0259581241581976,0.9297783763928003,0.26135667931921147,0.9805053340819764,0.4950783606631739,0.1597636519584485,0.45937291527685126,0.25104355284475366,0.09505341226100565,0.18825379000561482,Inf,0.5949626907985757,18.05474220241884,1
DIS,2016-10-01,16966000000,16842000000,92033000000,48768000000,43265000000,9391000000,55632000000,25639000000,14202000000,29993000000,1390000000,4610000000,-4773000000,5.76,0,1.0073625460159126,0.9248307801923762,0.2737204607528797,1.1271928810817058,0.5298968848130562,0.1688057233247052,0.4608678458441185,0.2552847282139776,0.10203948583660209,0.2170576678608575,Inf,0.6044788282463899,21.577697841726618,1
DISCA,2013-12-31,2410000000,1294000000,14979000000,8783000000,6196000000,1075000000,5535000000,3846000000,1975000000,1689000000,0,408000000,-115000000,3.01,306000000,1.8624420401854713,1.8624420401854713,0.31530139103554866,1.4175274370561652,0.5863542292542894,0.1942186088527552,0.6948509485094851,0.3568202348690154,0.0717671406635957,0.17349903163331182,6.454248366013072,0.36951732425395556,Inf,1
DISCA,2014-12-31,2491000000,2604000000,15970000000,10368000000,5602000000,1139000000,6265000000,4141000000,2061000000,2124000000,0,367000000,-120000000,0.38,328000000,0.956605222734255,0.956605222734255,0.14093701996927804,1.8507675830060693,0.6492172824045085,0.18180367118914606,0.6609736632083001,0.3289704708699122,0.07132122730118973,0.20332024277043914,6.283536585365853,0.3922980588603632,Inf,1
DISCA,2015-12-31,2596000000,1579000000,15864000000,10413000000,5451000000,1034000000,6394000000,4051000000,1985000000,2343000000,0,390000000,-103000000,NA,330000000,1.644078530715643,1.644078530715643,0.24699176694110198,1.910291689598239,0.6563918305597579,0.16171410697528935,0.633562715045355,0.3104472943384423,0.06517902168431669,0.18968996514401026,6.015151515151516,0.4030509329299042,Inf,1
DISCA,2016-12-31,2599000000,1561000000,15758000000,10591000000,5167000000,1194000000,6497000000,4065000000,2058000000,2432000000,0,300000000,-88000000,NA,353000000,1.6649583600256246,1.6649583600256246,0.19218449711723254,2.049738726533772,0.6721030587638025,0.18377712790518702,0.625673387717408,0.3167615822687394,0.07577103693362101,0.23108186568608477,5.830028328611898,0.4122985150399797,Inf,0
DISCK,2013-12-31,2410000000,1294000000,14979000000,8783000000,6196000000,1075000000,5535000000,3846000000,1975000000,1689000000,0,408000000,-115000000,NA,306000000,1.8624420401854713,1.8624420401854713,0.31530139103554866,1.4175274370561652,0.5863542292542894,0.1942186088527552,0.6948509485094851,0.3568202348690154,0.0717671406635957,0.17349903163331182,6.454248366013072,0.36951732425395556,Inf,1
DISCK,2014-12-31,2491000000,2604000000,15970000000,10368000000,5602000000,1139000000,6265000000,4141000000,2061000000,2124000000,0,367000000,-120000000,NA,328000000,0.956605222734255,0.956605222734255,0.14093701996927804,1.8507675830060693,0.6492172824045085,0.18180367118914606,0.6609736632083001,0.3289704708699122,0.07132122730118973,0.20332024277043914,6.283536585365853,0.3922980588603632,Inf,1
DISCK,2015-12-31,2596000000,1579000000,15864000000,10413000000,5451000000,1034000000,6394000000,4051000000,1985000000,2343000000,0,390000000,-103000000,NA,330000000,1.644078530715643,1.644078530715643,0.24699176694110198,1.910291689598239,0.6563918305597579,0.16171410697528935,0.633562715045355,0.3104472943384423,0.06517902168431669,0.18968996514401026,6.015151515151516,0.4030509329299042,Inf,1
DISCK,2016-12-31,2599000000,1561000000,15758000000,10591000000,5167000000,1194000000,6497000000,4065000000,2058000000,2432000000,0,300000000,-88000000,NA,353000000,1.6649583600256246,1.6649583600256246,0.19218449711723254,2.049738726533772,0.6721030587638025,0.18377712790518702,0.625673387717408,0.3167615822687394,0.07577103693362101,0.23108186568608477,5.830028328611898,0.4122985150399797,Inf,0
DLPH,2013-12-31,5752000000,3894000000,11047000000,8136000000,2911000000,1212000000,15051000000,2777000000,1627000000,12274000000,1093000000,1393000000,-605000000,3.9,143000000,1.4771443246019518,1.1964560862865947,0.35772984078068826,2.7949158364823083,0.7364895446727618,0.0805262108829978,0.184506012889509,0.10809912962593847,0.10971304426541142,0.41635176915149436,11.377622377622378,1.3624513442563593,11.22964318389753,0
DLPH,2014-12-31,5224000000,3889000000,10721000000,8211000000,2510000000,1351000000,15499000000,3028000000,1758000000,12471000000,1013000000,860000000,-779000000,4.5,135000000,1.3432759064026742,1.0827976343533041,0.22113653895602983,3.2713147410358565,0.7658800485029381,0.08716691399445126,0.19536744306084264,0.11342667268856055,0.12601436433168547,0.5382470119521913,13.022222222222222,1.4456673817740882,12.31095755182626,0
DLPH,2015-12-31,5121000000,3927000000,11973000000,9723000000,2250000000,1450000000,15165000000,3010000000,1723000000,12155000000,1181000000,536000000,-704000000,5.08,127000000,1.3040488922841864,1.0033104150751209,0.13649096002037178,4.3213333333333335,0.8120771736406915,0.09561490273656446,0.1984833498186614,0.11361688097593142,0.12110582143155434,0.6444444444444445,13.566929133858268,1.266599849661739,10.29212531752752,0
DLPH,2016-12-31,5419000000,4148000000,12292000000,9891000000,2401000000,1257000000,16661000000,3554000000,1947000000,13107000000,1232000000,839000000,-828000000,NA,156000000,1.3064127290260366,1.0094021215043394,0.20226615236258438,4.119533527696793,0.8046697038724373,0.07544565152151732,0.21331252625892805,0.11685973230898505,0.10226163358281809,0.5235318617242816,12.48076923076923,1.3554344288968434,10.6387987012987,0
DLTR,2013-02-02,1473500000,676200000,2752000000,1084700000,1667300000,619300000,7394500000,2652700000,920100000,4741800000,971700000,399900000,-312200000,2.7,2800000,2.179089026915114,0.7420881396036676,0.5913930789707187,0.6505727823427098,0.39414970930232557,0.08375143687876124,0.358739603759551,0.12443031983230779,0.22503633720930233,0.3714388532357704,328.60714285714283,2.6869549418604652,4.879901204075332,1
DLTR,2014-02-01,1378500000,686300000,2771900000,1601200000,1170700000,596700000,7840300000,2789800000,970300000,5050500000,1035300000,267700000,-330100000,2.74,15400000,2.008596823546554,0.5000728544368352,0.39006265481567826,1.3677287093192108,0.5776543165337855,0.07610678162825402,0.3558282208588957,0.12375801946354094,0.21526750604278655,0.5096950542410523,63.006493506493506,2.828493091381363,4.878296146044625,1
DLTR,2015-01-31,1994600000,861600000,3492700000,1707700000,1785000000,599200000,8602200000,3034000000,1040200000,5568200000,1035700000,864100000,-325600000,2.91,80100000,2.314995357474466,1.112929433611885,1.0029015784586814,0.9566946778711485,0.4889340624731583,0.06965659947455302,0.35270047197228616,0.1209225546953105,0.1715578205972457,0.33568627450980393,12.986267166042447,2.462908351704985,5.376267258858743,1
DLTR,2016-01-30,3935900000,2095400000,15901200000,11494300000,4406900000,282400000,15498400000,4656700000,1049700000,10841700000,2885500000,736100000,-480500000,1.27,599400000,1.8783525818459483,0.501288536794884,0.3512933091533836,2.608250697769407,0.7228573944104847,0.018221235740463533,0.3004632736282455,0.06772957208486037,0.017759665937161974,0.06408132700991627,1.7512512512512513,0.974668578472065,3.7573037601802115,0
DOV,2013-12-31,2717972000,1342248000,10855181000,5477785000,5377396000,1003129000,7155096000,2778591000,1161670000,4376505000,715311000,803882000,-141694000,5.86,120654000,2.0249402494918973,1.4920201035874145,0.59890720641789,1.0186687013565674,0.5046240131785918,0.1401978394140344,0.38833734725571817,0.1623556133977797,0.09241015879882611,0.18654549525458047,9.628110133107896,0.6591411050631031,6.118324756644313,1
DOV,2014-12-31,2833969000,2038849000,9030291000,5329566000,3700725000,775235000,7752728000,2974249000,1215484000,4778479000,863737000,681581000,-166033000,4.65,131689000,1.3899847413908533,0.9663452271355063,0.3342969489157853,1.440141053442231,0.590187625182843,0.09999512429689265,0.38363902357982893,0.15678145808804334,0.08584828550929312,0.2094819258388559,9.229958462741763,0.8585247142090991,5.532331022058798,1
DOV,2015-12-31,2419010000,1367182000,8606076000,4961501000,3644575000,869829000,6956311000,2568144000,920762000,4388167000,802895000,362185000,-154251000,5.52,131676000,1.7693401463740746,1.1820774410429629,0.2649135228521148,1.3613387020434482,0.5765114089162122,0.12504170673220333,0.3691818839036955,0.13236354728821068,0.10107149878760076,0.2386640417606991,6.992633433579392,0.8083022971212431,5.46543072257269,1
DOV,2016-12-31,2589191000,1940318000,10115991000,6316245000,3799746000,508892000,6794342000,2471969000,714446000,4322373000,870487000,349146000,-165205000,NA,136401000,1.3344158019458665,0.8857847012706165,0.17994266919133875,1.6622808471934702,0.6243822280980676,0.0748993795131302,0.3638275788884339,0.10515308178481449,0.050305699164817363,0.13392789939116984,5.237835499739738,0.6716437371286709,4.9654653084997245,1
DPS,2013-12-31,1119000000,1030000000,8201000000,5924000000,2277000000,624000000,5997000000,3498000000,1046000000,2499000000,200000000,153000000,-179000000,3.08,123000000,1.0864077669902912,0.8922330097087379,0.14854368932038836,2.601668862538428,0.7223509328130716,0.1040520260130065,0.5832916458229115,0.1744205436051359,0.0760882819168394,0.2740447957839262,8.504065040650406,0.7312522863065479,12.495,0
DPS,2014-12-31,1211000000,1038000000,8265000000,5971000000,2294000000,703000000,6121000000,3630000000,1180000000,2491000000,204000000,237000000,-170000000,3.59,109000000,1.1666666666666667,0.9701348747591522,0.22832369942196531,2.602877070619006,0.7224440411373261,0.11485051462179383,0.5930403528835158,0.1927789576866525,0.08505747126436781,0.3064516129032258,10.825688073394495,0.7405928614640048,12.21078431372549,0
DPS,2015-12-31,1817000000,1583000000,8869000000,6686000000,2183000000,764000000,6282000000,3723000000,1298000000,2559000000,209000000,911000000,-179000000,4,117000000,1.147820593809223,1.0157927984838913,0.5754895767530006,3.0627576729271646,0.7538617657007555,0.12161731932505572,0.5926456542502387,0.20662209487424388,0.08614274439057391,0.3499770957398076,11.094017094017094,0.7083098432743263,12.24401913875598,0
DPS,2016-12-31,2736000000,1051000000,9791000000,7657000000,2134000000,847000000,6440000000,3858000000,1433000000,2582000000,202000000,1787000000,-180000000,NA,147000000,2.603235014272122,2.411037107516651,1.7002854424357754,3.5880974695407684,0.7820447349606782,0.13152173913043477,0.5990683229813665,0.22251552795031057,0.08650801756715351,0.39690721649484534,9.748299319727892,0.657746910427944,12.782178217821782,0
DRI,2013-05-26,764900000,1416400000,6936900000,4877400000,2059500000,411900000,5921000000,1304400000,400000000,4616600000,356900000,88200000,-510100000,3.19,0,0.5400310646709969,0.28805422197119457,0.06227054504377295,2.368244719592134,0.7031094581152965,0.06956595169734842,0.22030062489444352,0.06755615605472048,0.05937810837694071,0.2,Inf,0.8535512981302887,12.935275987671616,0
DRI,2014-05-25,1975800000,1618500000,7082700000,4925800000,2156900000,286200000,6285600000,1295100000,308900000,4990500000,196800000,98300000,-414800000,2.18,0,1.2207599629286376,1.0991658943466172,0.06073524868705592,2.2837405535722564,0.6954692419557513,0.045532646048109963,0.20604238258877433,0.04914407534682449,0.04040831886145114,0.13269043534702582,Inf,0.8874581727307382,25.358231707317074,0
DRI,2015-05-31,1056400000,1196700000,5994700000,3661200000,2333500000,709500000,6764000000,1422500000,367600000,5341500000,163900000,535900000,-296500000,5.56,0,0.882760925879502,0.7458009526197041,0.44781482409960727,1.5689736447396614,0.6107394865464494,0.10489355410999408,0.21030455351862803,0.054346540508574806,0.11835454651608922,0.3040497107349475,Inf,1.1283300248552888,32.58999389871873,1
DRI,2016-05-29,820300000,1187100000,4582600000,2630600000,1952000000,375000000,6933500000,1541100000,622200000,5392400000,175400000,274800000,-228300000,2.94,0,0.6910117092073119,0.5432566759329458,0.23148850138994187,1.3476434426229509,0.5740409374590844,0.05408523833561693,0.22226869546405134,0.08973822744645561,0.08183127482215337,0.19211065573770492,Inf,1.5130057172784008,30.74344355758267,1
DUK,2012-12-31,10122000000,10029000000,113856000000,72993000000,40863000000,1768000000,17912000000,6677000000,2911000000,11235000000,3223000000,1424000000,-5501000000,0.21,1244000000,1.0092731079868382,0.6879050752816831,0.14198823412104897,1.7862858820938257,0.6410992833052277,0.09870477891916034,0.37276686020544886,0.16251674854845913,0.015528386734120292,0.04326652472897242,2.340032154340836,0.15732152894884766,3.4858827179646292,0
DUK,2013-12-31,10516000000,8644000000,114779000000,73449000000,41330000000,2665000000,22756000000,9211000000,4854000000,13545000000,3250000000,1501000000,-5526000000,3.77,1543000000,1.2165664044423878,0.8405830633965756,0.17364645997223507,1.7771352528429711,0.6399167095026094,0.11711197046932677,0.40477236772719283,0.21330638073475128,0.023218533006908928,0.0644810065327849,3.1458198314970836,0.19825926345411618,4.167692307692308,0
