Ticker.Symbol,Period.Ending,current_ratio,quick_ratio,cash_ratio,debt_equity,debt_ratio,net_margin,gross_margin,operating_margin,roa,roe,interest_coverage,asset_turnover,inventory_turnover
JNPR,2015-12-31,-0.22467835924003712,0.09512177854204053,0.48145332109040356,-0.6722149831205241,-0.6658489026958344,0.21868448685665806,0.7299100565029988,0.22100897507186043,0.05331507446653769,-0.19912505899329744,-9999.0,-0.435694906655844,-9999.0
JWN,2013-02-02,0.2853740282094659,0.1407106144275256,0.10609355646075047,0.8437021168934414,1.0718653976630161,-0.17777478576621536,-0.34792251987495093,-0.13383769307797153,0.290110956583975,0.8538122693643344,-0.12003774576395021,0.911851127148486,-0.2931388616892162
JWN,2014-02-01,0.11304464874168382,-0.037863279698412564,-0.08466143326762898,0.7749477607724865,1.0358394164317126,-0.189354281685672,-0.36758417819128886,-0.1485590535474543,0.2183373743319399,0.719544427407296,-0.12009967023751872,0.8578885668664085,-0.31108922631362707
JWN,2015-01-31,-0.03374020353372767,-0.20941849672601276,-0.3947313572691697,0.559491665200609,0.9098491017096126,-0.21898844400606213,-0.3912403710889677,-0.19331784894920612,0.11282089160918878,0.47181483134756896,-0.11658190564727888,0.8554948980833688,-0.3199525762860712
JWN,2016-01-30,-0.6693816158229913,-0.9343302149550798,-0.5563247946971983,3.824615793090569,1.8003584112498896,-0.28565330967291463,-0.446589856211194,-0.2934309669948718,0.11367274980152216,2.15947642263138,-0.11886185341364146,1.451986946236523,-0.3259305649186378
K,2012-12-29,-0.8899235127809095,-0.8698193697195379,-0.8090724274496996,2.189709184463058,1.5326103601668954,-0.1373962564686247,-0.3687110184282552,-0.13763247802614298,-0.0855356001402766,0.9204010700722262,-0.12712551752905912,0.1000655236552269,-0.2514409546172525
K,2013-12-28,-0.809850207377292,-0.8030890456887705,-0.7929778722242355,0.9320261528519371,1.115570113034761,0.1716529041800677,-0.23813469615514515,0.23971518431589697,0.6439262977480253,1.3917583251407226,-0.10930737193215642,0.1288510437148529,-0.2277531685274698
K,2015-01-03,-0.8760971164326407,-0.847754189555244,-0.7391028692535282,1.6227336752355124,1.3815650269837774,-0.2755134048627842,-0.5241036550963807,-0.3212542471120875,-0.38108243185922114,0.1783353553763683,-0.13030167900897546,0.13785853087677646,-0.20685651301879876
K,2016-01-02,-1.0303444680391212,-0.9517817059690933,-0.8417447492469463,2.7481048069777088,1.6452807873027666,-0.26388022439999725,-0.5291667736824127,-0.27311190687861614,-0.4013615239584658,0.44375095708125156,-0.13057491960037493,0.028248671413607835,-0.22282576518356917
KLAC,2013-06-30,2.404599082180736,2.3188982968289977,1.1124923819563457,-0.90877030546497,-1.4209839066738248,0.5625832718557817,0.4277078627042402,0.5391541155651557,0.4520762028399608,-0.12434238145972086,-0.10522007698107055,-0.4730304525226446,-0.4465694128058486
KLAC,2014-06-30,2.45798938309583,2.37922017240688,0.33193187472717234,-0.9150705786072804,-1.4461021198629886,0.6072362045895717,0.4907619678307065,0.570896232712094,0.4868041565789639,-0.11218666676456093,-0.10264802245067503,-0.4852409803137597,-0.44972301401346504
KLAC,2016-06-30,1.4919317085804824,1.3688401868600883,1.0450619584707588,2.7660658371609768,1.6484563315672522,0.817701062188207,0.6268022737106115,0.8397220884669059,0.9876653523422433,3.5881449343620986,-0.12176631135223648,-0.38127958781159593,-0.4590212487210917
KMB,2013-12-31,-0.6045735810492953,-0.6285824046054024,-0.5992539117499553,0.6287303019572149,0.9526869382050831,0.0998404752034322,-0.5652071806470493,0.03950209775137235,0.5953577987595144,1.0976326459789625,-0.11451148712362647,0.24110304463711651,-0.2784884135448727
KMI,2013-12-31,-0.9745784542637829,-0.770567690868064,-0.7445677671121778,1.8227153060155585,1.440106489652951,-0.040375744323176026,0.0418225504801701,0.6633010128364618,-0.7339145817134902,-0.4023330438971704,-9999.0,-0.9774185289843982,0.21606870084000004
KMI,2014-12-31,-1.0105246926537506,-0.8103930919255876,-0.8314819181358574,-0.3146456742426878,0.0452945660296573,-0.1626925849061112,0.057621923620707734,0.6196723360831548,-0.7818872184009221,-0.6638010384455197,-9999.0,-0.9655609941053559,0.2705991770837368
KMI,2015-12-31,-0.9301754644276145,-0.7469451041411339,-0.7931408330629015,-0.3420259703359893,0.0024502276335078427,-0.42178913535961526,0.37226638034390297,0.1386624174410307,-0.9094998406898592,-0.7619672802521722,-9999.0,-1.0002783457091027,0.1603887711991221
KMI,2016-12-31,-1.0447290374224774,-0.8374236060924297,-0.6834315809703759,-0.3824315730526626,-0.06361755597437253,-0.21382538374835014,0.3885211126403124,0.6169996460096596,-0.8301928893357372,-0.7047144192639595,-9999.0,-1.0127214746698088,0.17770929538488953
KMX,2013-02-28,1.1228311573147458,-0.28253865781469706,0.8297679466830429,0.22732661907370746,0.6653908579169184,-0.29669218113635876,-1.4594305506126386,-0.33698030247470495,-0.35091025772090056,-0.17636542903949542,-0.07837367717110912,0.34859134016759713,-0.2585046815444699
KMX,2014-02-28,0.8492179061142747,-0.29391428505808287,0.8808368855101856,0.3916889348000684,0.7952473703251155,-0.2991899485309636,-1.4701923285765224,-0.3408814769709527,-0.37606151911257946,-0.15638820999251474,-0.06588718420830053,0.2988568419016591,-0.24112031319856317
KMX,2015-02-28,0.5270615601731302,-0.8203751139321349,-0.3462622936625347,0.8129613608765811,1.0559842986449504,-0.28392286244884785,-1.4650816770831159,-0.3228847709177868,-0.3325735176816416,0.01815571183480596,-0.02539137482275122,0.30898910356554327,-0.27269835832666794
KMX,2016-02-29,0.4204450192551745,-0.7944378255809795,-0.24568669614623018,1.3332151898253308,1.2839447326256872,-0.2879717912305546,-1.4608355612588724,-0.3228227213026038,-0.36276080723865756,0.12697648868709097,-0.05940079954615871,0.2586589840248152,-0.23499633480789756
KO,2012-12-31,-0.6274852478092869,-0.43523927083961594,-0.3803721704404584,-0.19120563401819576,0.2213101130767059,0.544238744055506,0.5962273489406245,0.3905725122202363,0.4784883130336959,0.3859766133492666,-0.06517286681793943,-0.4448933793584587,-0.27687094535086343
KO,2013-12-31,-0.6003197396400608,-0.4064125377368348,-0.25420940769379957,-0.13517194276710054,0.2930411194561534,0.5180153680612588,0.6121581949243887,0.362016957163092,0.35094615494763254,0.31616673174134186,-0.07998434176256615,-0.49803169329951563,-0.286302068533606
KO,2014-12-31,-0.6819967213884397,-0.4761531907676949,-0.4278701092393591,0.07198788452127941,0.5226723096088661,0.35406549821136046,0.6307580633716741,0.3285946279929539,0.10262052979721022,0.2104718033308029,-0.0858128277714086,-0.5274282454968607,-0.27978175730176236
KO,2015-12-31,-0.5126905299560668,-0.3037700983346886,-0.4372789359344217,0.3891981842405359,0.7934192392826271,0.4201542305364785,0.605489399890194,0.26396182626594167,0.1635265033573825,0.4400287614132625,-0.11479851478918271,-0.5392361900323331,-0.26871515873279417
KORS,2013-03-30,3.148418843138821,2.3874011101859853,4.191310967229597,-1.0943819776311383,-2.3276251152496585,0.5125347699999863,0.5772450326795525,0.687231960202655,3.2593517565861934,0.8343166688283149,1.06533422316639,1.1878096698353031,-0.38856195373559943
KORS,2014-03-29,2.9498203475792186,2.3717574617579693,4.675646142637522,-1.096914397446075,-2.3429270246881644,0.61216080809163,0.6213676033864695,0.7599178612716938,3.1235904720651675,0.7768362915870987,7.2326737013634705,0.9022470815503749,-0.39932626921933906
KORS,2015-03-28,3.206009321035369,2.475469376383764,4.410154301670913,-1.1160061271020685,-2.4615071754776197,0.6219877072413097,0.6070393913143024,0.6815857853495163,3.530327933210765,0.8920191242064339,18.25108503362811,1.0964721093665597,-0.38696574518296845
KORS,2016-04-02,1.4732001195758422,0.888269910989506,1.9442212725316548,-1.0589587897676311,-2.123351652658819,0.48888682166728326,0.5542833992591681,0.5054629405915584,3.5130829200772937,1.0091320320031045,1.8785520477558573,1.394953811882102,-0.378828777367218
KR,2013-02-02,-0.911156510218682,-1.0273887247387905,-0.8812171683827605,1.895851400496383,1.459971688309901,-0.4335447348518527,-1.1428890553336368,-0.5133484417712725,-0.12080767649727774,0.7321913304384781,-0.1271313431260664,4.397230164339483,0.11922906863105641
KR,2014-02-01,-0.8305518169177912,-0.9922399803014904,-0.8528955301032092,1.6262200932194721,1.3826426431538081,-0.4338450568586365,-1.1436697183736264,-0.5175344163342724,-0.2422356198924324,0.41631512882202704,-0.12663798771513443,3.5878135663095425,0.07196584821883707
KR,2015-01-31,-0.8631882538089547,-1.0038165384390265,-0.8776494666664381,1.7533210206609702,1.4205203905190185,-0.4310621440924294,-1.117827486551492,-0.5118968105900377,-0.17690437865796727,0.575567197791262,-0.12582712058484408,3.8711373230204287,0.12463943752219891
KR,2016-01-30,-0.8781859129408519,-1.0003680489341122,-0.881504452743388,1.3233958368452823,1.280325471592116,-0.41611955434345166,-1.0743007844728443,-0.4951099617488826,-0.12923035400619828,0.48849355442265824,-0.12292709799591918,3.4157441241993483,0.07344729621950857
KSS,2013-02-02,-0.03693691178475781,-0.921300203517275,-0.5431123588328758,-0.4039258455327243,-0.10022641537262394,-0.23127720710092536,-0.4570704127671911,-0.19295943571672214,0.017647883021482947,-0.09413507504943573,-0.12782796057926282,0.7484087922522552,-0.3885733801941463
KSS,2014-02-01,0.012990837174693516,-0.8066736212670966,-0.29398496509894667,-0.33762197303002744,0.00944349855582543,-0.2564144852506456,-0.4469692028156729,-0.22295202978515496,-0.10508686034898651,-0.1554952993112891,-0.12955728976595915,0.6607401203357034,-0.3955058006161415
KSS,2015-01-31,0.03210824367420321,-0.7278979129492426,-0.045157796582136034,-0.34358251855610555,-3.099592646817328e-05,-0.2628646548212459,-0.45066944756167027,-0.2356315920050896,-0.12462936382549061,-0.17261643669808466,-0.1301022806594788,0.6631308893047595,-0.39323695933683794
KSS,2016-01-30,-0.030228077147079823,-0.9217750645109111,-0.45665423709096675,-0.288324496169624,0.08510126011885674,-0.3226181663076729,-0.46249683703800815,-0.2721744878837231,-0.27518576676898887,-0.2675588675804366,-0.13074155511325755,0.7843206042836872,-0.3991136429920021
KSU,2013-12-31,-0.4745428603576099,-0.31072218840487753,0.12493250612370144,-0.46416242325296847,-0.2086988948113378,0.32003900249804346,0.8453234972299473,0.7932323137064109,-0.3052671129661405,-0.3460305246278322,-0.11782053608997303,-0.7881741494687324,-0.24187381680417497
KSU,2014-12-31,-0.8502892450209343,-0.6802036557038313,-0.2315999060571035,-0.5172098701042945,-0.31210443695885576,0.5850674460312861,0.8419757874022579,0.8034766569533631,-0.09020548595770658,-0.21927444061785115,-0.1121123308705028,-0.781786087624199,-0.1864222212802957
KSU,2015-12-31,-0.9193766496724158,-0.8028183949482599,-0.5991230309466349,-0.5126963361614455,-0.30299630844784703,0.6126819750243246,0.9591955438256989,0.8881852807881145,-0.15908061716696983,-0.26345629750438343,-0.1159161726413873,-0.8294183284654258,-0.29136049306675155
KSU,2016-12-31,-0.7956043155270233,-0.6884990046731791,-0.5123009948726918,-0.49651935928836743,-0.27083629800735187,0.6406614454330812,1.0371050450333021,0.9728289849974008,-0.21021528849352947,-0.29184413715632057,-0.12012134813535831,-0.8657750747389071,-0.3339984219795886
LEG,2012-12-31,-0.059645761924285175,-0.2785325376669481,-0.04673046368628787,-0.42685737051594735,-0.148267988985531,-0.1052078748303141,-1.152395251231856,-0.20693082890014547,0.10027197869476662,-0.044436261303170785,-0.12276445681717191,0.26283109165777646,-0.2889730272469616
LEG,2013-12-31,-0.27914275701826663,-0.45623327343908526,-0.3354038490452657,-0.4497299734661362,-0.19015788452241625,-0.19560348251581872,-1.1504732784657,-0.2809286195770031,-0.07326611093598404,-0.1776833122874806,-0.12666159278805839,0.36315738970793937,-0.2880895263647815
LEG,2014-12-31,-0.3592257350994974,-0.4496117649902897,-0.32356506144061403,-0.12401109860355324,0.29677074881379184,-0.369645239627658,-1.1293976476336152,-0.2409024572765541,-0.5105902496776907,-0.41454215600196664,-0.12142987349398157,0.48629055071247496,-0.2603816128026432
LEG,2015-12-31,-0.030507407904597092,-0.28892850325327046,-0.2779454530811869,-0.13016037334206237,0.28399850433787793,-0.044635086196447904,-1.0125035783904766,-0.07222919733646758,0.5641151094712137,0.5067888735326294,-0.10999624569311475,0.6527303854288079,-0.27267543956683415
